"","device_owner","device_id","pac","name","data_type","comms_type","long","lat","last_comm","locationCode","addr","suburb","city","country","room","hhi","cluster","privacy","risk","buildingType","tenure","height","direction","school","building","floor","classRoom","deployment_id","share","fw_ver","status","room_type","school_code","class_code","test"
"1246","teharatau.mailbox@education.govt.nz","S003100","1E6297EA52DBE198","1939/H BLOCK/RM 14","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","H BLOCK",0,"RM 14","19807a87-7a87-1287-8287-00000bc50c8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 14",FALSE
"1247","teharatau.mailbox@education.govt.nz","S003106","6F9651F1722FF3B0","1931/D BLOCK/RM 2","CL","W",176.3205223,-38.1085007,1688025600,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Room 9",0,"RM 2","0fab23ed-23ed-13ed-83ed-00007d9a6e2a",NA,"V1.1.0","[65792|131072|3|4|3|0|0|0|0|0]","living","1931","RM 2",FALSE
"1248","teharatau.mailbox@education.govt.nz","S003107","41D5561BF22BBDA7","1939/F BLOCK/RM 22","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","F BLOCK",0,"RM 22","504bfbfb-7bfb-13fb-83fb-00000bc50c0d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 22",FALSE
"1249","teharatau.mailbox@education.govt.nz","S003112","89A976A12224E7AD","1929/H BLOCK/RM 5","CL","W",176.4836743,-38.0484246,1688025600,"Rotorua|NZ","1620 State Hwy 30","Rotoiti","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Kura Kaupapa Maori O Rotoiti","H BLOCK",0,"RM 5","07c2aa9b-2a9b-129b-829b-00001534a8d9",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1929","RM 5",FALSE
"1250","teharatau.mailbox@education.govt.nz","S003118","3C53716365240310","1809/A BLOCK /RM 1","CL","W",177.110744,-38.2594644,1681892100,"Whakatāne|NZ","1176 b Matahi Valley Rd","Matahi","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Kura Mana Maori o Matahi","ADMINISTRATION",0,"RM 1","392ff65c-765c-165c-865c-00004173a8cb",NA,"V0.0.0","NC","living","1809","RM 1",FALSE
"1251","teharatau.mailbox@education.govt.nz","S003119","734FB88B13686142","1885 /M BLOCK/RM 1","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Block A (Admin & M1 - M3)",0,"RM 1","55dba144-2144-1144-8144-00004e36ee6b",NA,"V1.1.0","[65792|131072|3|4|3|0|0|0|0|0]","living","1885 ","RM 1",FALSE
"1252","teharatau.mailbox@education.govt.nz","S003122","73F142F8A81085FC","1885/B BLOCK/RM 3","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Block J (Hall) & Rooms 25&26",0,"RM 3","28fdba4d-3a4d-124d-824d-00004cedb189",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1885","RM 3",FALSE
"1253","teharatau.mailbox@education.govt.nz","S003125","D44478D6ACB57FC4","2078/M BLOCK/RM 12","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Western Heights Primary School (Rotorua)","M BLOCK",0,"RM 12","11a81ed1-1ed1-16d1-86d1-00003be81e24",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","2078","RM 12",FALSE
"1254","teharatau.mailbox@education.govt.nz","S003126","AFF6182125699A65","1939/A BLOCK/RM 2","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","A BLOCK",0,"RM 2","58cb2440-2440-1440-8440-00000bc50acd",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 2",FALSE
"1255","teharatau.mailbox@education.govt.nz","S003130","503AA7D501FF3BCD","1931/C BLOCK/RM 10","CL","W",176.3205223,-38.1085007,1681892100,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Room 8",0,"RM 10","4f2ce17d-617d-117d-817d-000004cb239a",NA,"V0.0.0","NC","living","1931","RM 10",FALSE
"1256","teharatau.mailbox@education.govt.nz","S003135","DC49DFF2DDD6A4DF","1931/A BLOCK/RM 6","CL","W",176.3205223,-38.1085007,1687997700,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Library & Rooms 6| 7 & Staffroom",0,"RM 6","33d6b950-3950-1150-8150-00006dbf19e6",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1931","RM 6",FALSE
"1257","teharatau.mailbox@education.govt.nz","S003140","8AC5CBD0B5DB74C1","1885/J BLOCK/RM 3","CL","W",176.3143907,-37.7096453,1681892100,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Block J (Hall) & Rooms 25&26",0,"RM 3","28fdba4d-3a4d-124d-824d-00004cedb189",NA,"V0.0.0","NC","living","1885","RM 3",FALSE
"1258","teharatau.mailbox@education.govt.nz","S003144","3689479573B61F02","1689/B BLOCK/RM 5","CL","W",177.2934626,-38.0144483,1688025600,"Ōpōtiki|NZ","150 Wellington St","Ōpōtiki","Ōpōtiki","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Ashbrook School","R5 - 8",0,"RM 5","7dbcf497-7497-1497-8497-00005cccaeb9",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1689","RM 5",FALSE
"1259","teharatau.mailbox@education.govt.nz","S003146","E31B92A9205BF683","1931/C BLOCK/RM 11","CL","W",176.3205223,-38.1085007,1681892100,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Room 8",0,"RM 11","4f2ce17c-617c-117c-817c-000004cb239b",NA,"V0.0.0","NC","living","1931","RM 11",FALSE
"1260","teharatau.mailbox@education.govt.nz","S003149","EB1273741483EB98","2019/K BLOCK/RM 6","CL","W",176.2726442,-37.9046177,1688025600,"Bureta|NZ","1492 Te Matai Rd","Te Ranga","Bureta","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Ranga School",NA,0,"K BLOCK","700cc22e-422e-122e-822e-000029468d4d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2019","RM 6",FALSE
"1261","teharatau.mailbox@education.govt.nz","S003151","93C49BCB2D9443D6","1931/D BLOCK/RM 1","CL","W",176.3205223,-38.1085007,1688025600,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Room 9",0,"RM 1","0fab23ec-23ec-13ec-83ec-00007d9a6e2b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1931","RM 1",FALSE
"1262","teharatau.mailbox@education.govt.nz","S003156","CE9DE220FDAC33CB","1885/V BLOCK/RM 1","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Block A (Admin & M1 - M3)",0,"RM 1","55dba144-2144-1144-8144-00004e36ee6b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|31]","living","1885","RM 1",FALSE
"1263","teharatau.mailbox@education.govt.nz","S003157","2907F691A2ADF111","1931/C BLOCK/RM 8","CL","W",176.3205223,-38.1085007,1688025600,"Rotorua|NZ","6 Rotokawa Rd","Ōwhata","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rotokawa School","Room 8",0,"RM 8","0df64b54-4b54-1354-8354-00007d9a6e44",NA,"V1.1.0","[65792|131072|3|4|3|0|0|16|0|0]","living","1931","RM 8",FALSE
"1264","teharatau.mailbox@education.govt.nz","S003158","55250E3C24CD1DBA","1885/W BLOCK/RM 5","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Quad Modular Block",0,"RM 5","70229bf3-1bf3-13f3-83f3-000026fecb27",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|127]","living","1885","RM 5",FALSE
"1265","teharatau.mailbox@education.govt.nz","S003169","A898115024B18012","118/B Block/Rm B1","CL","W",176.2069758,-37.6624079,1681892100,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block B (Technology 2)",0,"Rm B1","1cfad2fd-52fd-12fd-82fd-000043188703",NA,"V0.0.0","NC","living","118","Rm B1",FALSE
"1266","teharatau.mailbox@education.govt.nz","S003170","4D617435C49973C5","118/C Block/Rm C1","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block CC (Science Labs)",0,"Rm C1","26b958c4-58c4-10c4-80c4-00007c3f577f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm C1",FALSE
"1267","teharatau.mailbox@education.govt.nz","S003173","53A163F3B0F1DE82","118/H Block/Rm H2","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block H (Technology)",0,"Rm H2","19398db6-0db6-15b6-85b6-00006f69e38a",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm H2",FALSE
"1268","teharatau.mailbox@education.govt.nz","S003183","214BE412F5EEE959","2009/D BLOCK/MIDDLE RM","CL","W",176.8162243,-38.1086187,1688025600,"Whakatāne|NZ","842 Galatea Rd","Lake Matahina","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Mahoe School","D BLOCK",0,"MIDDLE RM","07a989fa-09fa-11fa-81fa-0000291c8b8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2009","MIDDLE RM",FALSE
"1269","teharatau.mailbox@education.govt.nz","S003189","302AC181A24CA3D6","118/F Block/Rm F4","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block F",0,"Rm F4","3fd2fbd5-7bd5-13d5-83d5-0000582481b8",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm F4",FALSE
"1270","teharatau.mailbox@education.govt.nz","S003191","9FB2AB07DD067FF3","118/E Block/Rm E2","CL","W",176.2069758,-37.6624079,1686807900,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block E (Science)",0,"Rm E2","4477274a-274a-174a-874a-00006de9f784",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm E2",FALSE
"1271","teharatau.mailbox@education.govt.nz","S003194","ADB4C29819829F47","118/A Block/Rm A7","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block A (Music)",0,"Rm A7","5423801a-001a-101a-801a-00002486697f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm A7",FALSE
"1272","teharatau.mailbox@education.govt.nz","S003195","50AD2D6804FC0829","1939/D BLOCK/RM 11","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School",NA,0,"D BLOCK","45e78d83-0d83-1583-8583-00000bc50b8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 11",FALSE
"1273","teharatau.mailbox@education.govt.nz","S003198","88225A2844E6DA02","118/C Block/Rm C7","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block CC (Science Labs)",0,"Rm C7","26b958ca-58ca-10ca-80ca-00007c3f5785",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm C7",FALSE
"1274","teharatau.mailbox@education.govt.nz","S003204","B2FF0DD88E2ADCC5","1885/B BLOCK/RM 1","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Block A (Admin & M1 - M3)",0,"RM 1","55dba144-2144-1144-8144-00004e36ee6b",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|127]","living","1885","RM 1",FALSE
"1275","teharatau.mailbox@education.govt.nz","S003206","0E2B933548555CC3","118/H Block/Rm H4","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block H (Technology)",0,"Rm H4","19398db4-0db4-15b4-85b4-00006f69e38c",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm H4",FALSE
"1276","teharatau.mailbox@education.govt.nz","S003207","9FA8EE6AF66B8601","118/E Block/Rm E4","CL","W",176.2069758,-37.6624079,1688006700,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block E (Science)",0,"Rm E4","44772748-2748-1748-8748-00006de9f786",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm E4",FALSE
"1277","teharatau.mailbox@education.govt.nz","S003209","111A3D217786CC49","118/F Block/Rm F10","CL","W",176.2069758,-37.6624079,1681892100,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block F",0,"Rm F10","45738108-0108-1108-8108-00004fb6fcba",NA,"V0.0.0","NC","living","118","Rm F10",FALSE
"1278","teharatau.mailbox@education.govt.nz","S003211","A34938E63C72CE39","2009/A BLOCK/SENIOR RM","CL","W",176.8162243,-38.1086187,1688025600,"Whakatāne|NZ","842 Galatea Rd","Lake Matahina","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Mahoe School","A BLOCK",0,"SENIOR RM","68f6d837-5837-1037-8037-0000291c8acd",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2009","SENIOR RM",FALSE
"1279","teharatau.mailbox@education.govt.nz","S003214","DBA4EED7675ED5A8","118/A Block/Rm A10","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block A (Music)",0,"Rm A10","304c829c-029c-129c-829c-0000490cd2da",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm A10",FALSE
"1280","teharatau.mailbox@education.govt.nz","S003215","3220E298DADF3A9E","118/B Block/Rm B4","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block B (Technology 2)",0,"Rm B4","1cfad2fa-52fa-12fa-82fa-000043188700",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm B4",FALSE
"1281","teharatau.mailbox@education.govt.nz","S003222","DB7A9BBAD4A31B53","118/A Block/Rm A2","CL","W",176.2069758,-37.6624079,1687902300,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block A (Music)",0,"Rm A2","54238015-0015-1015-8015-000024866984",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm A2",FALSE
"1282","teharatau.mailbox@education.govt.nz","S003226","4133309B9665B23D","118/C Block/Rm C4","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block CC (Science Labs)",0,"Rm C4","26b958c7-58c7-10c7-80c7-00007c3f5782",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm C4",FALSE
"1283","teharatau.mailbox@education.govt.nz","S003229","27DB5F669402DEC1","1939/D BLOCK/RM 10","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","D BLOCK",0,"RM 10","45e78d83-0d83-1583-8583-00000bc50b8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 10",FALSE
"1284","teharatau.mailbox@education.govt.nz","S003231","88F0709950C90362","2019/A BLOCK/RM 1","CL","W",176.2726442,-37.9046177,1687233600,"Bureta|NZ","1492 Te Matai Rd","Te Ranga","Bureta","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Ranga School","A BLOCK",0,"RM 1","7ef4ed48-6d48-1548-8548-000029468acd",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2019","RM 1",FALSE
"1285","teharatau.mailbox@education.govt.nz","S003233","358573BA064BA967","118/F Block/Rm F14","CL","W",176.2069758,-37.6624079,1688025600,"Mount Maunganui|NZ","565 Maunganui Rd","Mount Maunganui","Mount Maunganui","New Zealand","unknown","unknown","118","Do Not Share","Low","unknown","unknown","unknown","unknown","Mount Maunganui College","Block F",0,"Rm F14","4573810c-010c-110c-810c-00004fb6fcbe",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","118","Rm F14",FALSE
"1286","teharatau.mailbox@education.govt.nz","S003234","B01FFF096F04992C","2019/L BLOCK/RM 4","CL","W",176.2726442,-37.9046177,1688025600,"Bureta|NZ","1492 Te Matai Rd","Te Ranga","Bureta","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Ranga School",NA,0,"L BLOCK","3b2686ed-06ed-16ed-86ed-000029468d8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2019","RM 4",FALSE
"1287","teharatau.mailbox@education.govt.nz","S003237","7FB57C595ED27B3C","2111/Room 11","CL","W",171.2361202,-44.3747602,1688025600,"Timaru|NZ","65 Grants Rd","Marchwiel","Timaru","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Grantlea Downs School","Block 1 - MAIN BLOCK",0,"Room 11","0b6d36d9-36d9-16d9-86d9-000056582d35",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|127]","living","2111","Room 11",FALSE
"1288","teharatau.mailbox@education.govt.nz","S003238","4709E930C9FAF3B3","1878/Room 1","CL","W",176.1296527,-37.6752632,1687304700,"Tauranga|NZ","5 Charles St","Bellevue","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Otumoetai Intermediate","ADMIN",0,"Room 1","666d1083-1083-1083-8083-000061a7d4cd",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1878","Room 1",FALSE
"1289","teharatau.mailbox@education.govt.nz","S003239","FCED4704C58ED8D1","2977/Room 4","CL","W",173.9530197,-41.530159,1688022000,"Blenheim|NZ","90 Cleghorn St","Redwoodtown","Blenheim","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Redwoodtown School","MAIN BLOCK",0,"Room 4","06aad68b-568b-168b-868b-0000563be950",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|127]","living","2977","Room 4",FALSE
"1290","teharatau.mailbox@education.govt.nz","S003240","2A15E30A9DAB7EE9","2891/MiddleRoom","CL","W",173.8795776,-41.2894058,1688025600,"Linkwater|NZ","1357 Queen Charlotte Dr","Linkwater","Linkwater","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","Linkwater School","Middle Room",0,"MiddleRoom","2165d60f-560f-160f-860f-000068496899",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2891","MiddleRoom",FALSE
"1291","teharatau.mailbox@education.govt.nz","S003241","581389BA873FCDFD","2891/SeniorRoom","CL","W",173.8795776,-41.2894058,1688025600,"Linkwater|NZ","1357 Queen Charlotte Dr","Linkwater","Linkwater","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","Linkwater School","Senior Room",0,"SeniorRoom","3b096667-6667-1667-8667-00004cd2eed7",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2891","SeniorRoom",FALSE
"1292","teharatau.mailbox@education.govt.nz","S003242","7A9B5FF27B2A94DD","1878/ICT","CL","W",176.1296527,-37.6752632,1683933300,"Tauranga|NZ","5 Charles St","Bellevue","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Otumoetai Intermediate","ICT SUITE",0,"ICT","2c04ec14-6c14-1414-8414-00003cb005f2",NA,"V1.1.0","[65792|131072|3|4|3|0|0|0|0|0]","living","1878","ICT",FALSE
"1293","teharatau.mailbox@education.govt.nz","S003243","09FA01FB7FC226F1","1878/Room 21","CL","W",176.1296527,-37.6752632,1688025600,"Tauranga|NZ","5 Charles St","Bellevue","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Otumoetai Intermediate","ROOMS 21-26",0,"Room 21","63cf778e-778e-178e-878e-00002bbd8433",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1878","Room 21",FALSE
"1294","teharatau.mailbox@education.govt.nz","S003244","DCAB2F48EF709F9B","2977/Room9","CL","W",173.9530197,-41.530159,1688025600,"Blenheim|NZ","90 Cleghorn St","Redwoodtown","Blenheim","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Redwoodtown School","Rooms 9 - 11",0,"Room9","337529cc-29cc-11cc-81cc-0000532ee7d9",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|127]","living","2977","Room9",FALSE
"1295","teharatau.mailbox@education.govt.nz","S003245","8BFFD7B670392CBD","2977/Room7","CL","W",173.9530197,-41.530159,1688025600,"Blenheim|NZ","90 Cleghorn St","Redwoodtown","Blenheim","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Redwoodtown School","MAIN BLOCK",0,"Room7","634fd54a-554a-154a-854a-00002b1df4a5",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","2977","Room7",FALSE
"1296","teharatau.mailbox@education.govt.nz","S003246","1F4989292EE65500","2855/Room4","CL","W",173.7668645,-41.281105,1662695101,"Havelock|NZ","47 Main Rd","Havelock","Havelock","New Zealand","unknown","unknown",NA,NA,NA,"unknown","unknown","unknown","unknown","Havelock School","MAIN ADMIN",0,"Room4","02b337ee-37ee-17ee-87ee-000012621d9e",NA,"V0.0.0","NC","living","2855","Room4",FALSE
"1297","teharatau.mailbox@education.govt.nz","S003247","810500A3AA836A96","2111/Room 2","CL","W",171.2361202,-44.3747602,1688025600,"Timaru|NZ","65 Grants Rd","Marchwiel","Timaru","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Grantlea Downs School","Block 3",0,"Room 2","05597fb4-7fb4-17b4-87b4-000043d549b2",NA,"V1.5.9","[66825|262914|66308|0|1|130|1|0|0|127]","living","2111","Room 2",FALSE
"1298","teharatau.mailbox@education.govt.nz","S003248","EC98DDDC10850D09","1824/B4","CL","W",175.2834772,-37.8141245,1688025600,"Hamilton|NZ","101 Ohaupo Rd","Melville","Hamilton","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Melville Primary School","Block B",0,"B4","52177587-7587-1587-8587-000028aeab28",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1824","B4",FALSE
"1299","teharatau.mailbox@education.govt.nz","S003249","FCC3677B53DD6DCF","2111/Room 9","CL","W",171.2361202,-44.3747602,1688025600,"Timaru|NZ","65 Grants Rd","Marchwiel","Timaru","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Grantlea Downs School","Block 1 - MAIN BLOCK",0,"Room 9","31eabfae-3fae-17ae-87ae-000054d3e955",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2111","Room 9",FALSE
