dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656068721,2022-06-24T11:05:21.000Z,43200,Maketu,-37.7667,176.45,14.38,13.86,13.46,15.03,1023,,,76,6.01,32,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656072321,2022-06-24T12:05:21.000Z,43200,Maketu,-37.7667,176.45,14.19,13.75,13.01,14.47,1023,,,80,5.83,15,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656075921,2022-06-24T13:05:21.000Z,43200,Maketu,-37.7667,176.45,14.07,13.86,12.91,14.31,1022,,,89,5.33,22,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656079521,2022-06-24T14:05:21.000Z,43200,Maketu,-37.7667,176.45,13.62,13.41,10.34,14.31,1021,,,91,5.71,5,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656083120,2022-06-24T15:05:20.000Z,43200,Maketu,-37.7667,176.45,13.19,13.02,10.34,13.75,1021,,,94,4.73,357,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656086721,2022-06-24T16:05:21.000Z,43200,Maketu,-37.7667,176.45,13.22,13.16,10.34,13.75,1020,,,98,3.84,20,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656090320,2022-06-24T17:05:20.000Z,43200,Maketu,-37.7667,176.45,12.98,12.94,12.25,13.2,1020,,,100,4.13,23,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656093921,2022-06-24T18:05:21.000Z,43200,Maketu,-37.7667,176.45,12.74,12.68,10.9,13.2,1020,,,100,4.63,26,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656097520,2022-06-24T19:05:20.000Z,43200,Maketu,-37.7667,176.45,12.11,11.99,10.34,12.64,1020,,,100,5.06,21,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656101120,2022-06-24T20:05:20.000Z,43200,Maketu,-37.7667,176.45,11.61,11.44,10.13,12.09,1020,,,100,3.62,10,,,,,99,500,Rain,light rain,10d,Maketu,NZ
1656104720,2022-06-24T21:05:20.000Z,43200,Maketu,-37.7667,176.45,12.1,11.98,10.23,12.64,1020,,,100,1.42,15,,,,,93,804,Clouds,overcast clouds,04d,Maketu,NZ
1656108320,2022-06-24T22:05:20.000Z,43200,Maketu,-37.7667,176.45,13.55,13.57,11.34,14.31,1020,,,100,0.77,86,,,,,92,804,Clouds,overcast clouds,04d,Maketu,NZ
1656111921,2022-06-24T23:05:21.000Z,43200,Maketu,-37.7667,176.45,14.8,14.95,13.46,16.12,1019,,,100,1.73,122,,,,,74,803,Clouds,broken clouds,04d,Maketu,NZ
1656115521,2022-06-25T00:05:21.000Z,43200,Maketu,-37.7667,176.45,15.26,15.32,14.57,15.9,1019,,,95,2.2,127,,,,,62,803,Clouds,broken clouds,04d,Maketu,NZ
1656119121,2022-06-25T01:05:21.000Z,43200,Maketu,-37.7667,176.45,16.32,16.15,14.57,16.53,1018,,,82,2.76,115,,,,,16,801,Clouds,few clouds,02d,Maketu,NZ
1656122722,2022-06-25T02:05:22.000Z,43200,Maketu,-37.7667,176.45,16.43,16.17,15.69,16.68,1017,,,78,3.51,123,,,,,19,801,Clouds,few clouds,02d,Maketu,NZ
1656126320,2022-06-25T03:05:20.000Z,43200,Maketu,-37.7667,176.45,16.71,16.55,15.69,17.79,1017,,,81,3.4,121,,,,,42,802,Clouds,scattered clouds,03d,Maketu,NZ
1656129920,2022-06-25T04:05:20.000Z,43200,Maketu,-37.7667,176.45,15.96,15.75,15.34,16.14,1018,,,82,3.25,129,,,,,56,803,Clouds,broken clouds,04d,Maketu,NZ
1656133520,2022-06-25T05:05:20.000Z,43200,Maketu,-37.7667,176.45,14.3,14.08,14.12,14.57,1018,,,88,2.74,142,,,,,65,803,Clouds,broken clouds,04n,Maketu,NZ
1656137121,2022-06-25T06:05:21.000Z,43200,Maketu,-37.7667,176.45,13.29,13.1,12.91,13.9,1018,,,93,2.51,149,,,,,71,803,Clouds,broken clouds,04n,Maketu,NZ
1656140725,2022-06-25T07:05:25.000Z,43200,Maketu,-37.7667,176.45,12.73,12.57,12.35,13.34,1019,,,96,2.24,153,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656144321,2022-06-25T08:05:21.000Z,43200,Maketu,-37.7667,176.45,12.31,12.18,11.8,13.34,1019,,,99,2.09,186,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656147920,2022-06-25T09:05:20.000Z,43200,Maketu,-37.7667,176.45,12.33,12.23,10.9,13.34,1019,,,100,2.06,188,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656151520,2022-06-25T10:05:20.000Z,43200,Maketu,-37.7667,176.45,12.11,11.99,10.69,12.79,1019,,,100,1.95,192,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656155120,2022-06-25T11:05:20.000Z,43200,Maketu,-37.7667,176.45,12.09,11.97,10.13,12.64,1019,,,100,1.9,203,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656158720,2022-06-25T12:05:20.000Z,43200,Maketu,-37.7667,176.45,11.69,11.53,9.57,12.09,1019,,,100,1.79,209,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656162321,2022-06-25T13:05:21.000Z,43200,Maketu,-37.7667,176.45,11.55,11.37,9.02,12.09,1019,,,100,1.7,203,,,,,77,803,Clouds,broken clouds,04n,Maketu,NZ
1656165921,2022-06-25T14:05:21.000Z,43200,Maketu,-37.7667,176.45,10.81,10.56,9.02,11.12,1019,,,100,1.55,203,,,,,88,804,Clouds,overcast clouds,04n,Maketu,NZ
1656169521,2022-06-25T15:05:21.000Z,43200,Maketu,-37.7667,176.45,11.21,11,9.02,11.53,1019,,,100,1.58,206,,,,,83,803,Clouds,broken clouds,04n,Maketu,NZ
1656173122,2022-06-25T16:05:22.000Z,43200,Maketu,-37.7667,176.45,10.43,10.14,9.57,10.9,1019,,,100,1.56,208,,,,,74,803,Clouds,broken clouds,04n,Maketu,NZ
1656176721,2022-06-25T17:05:21.000Z,43200,Maketu,-37.7667,176.45,10.33,10.03,9.67,11.14,1019,,,100,1.76,216,,,,,61,803,Clouds,broken clouds,04n,Maketu,NZ
1656180322,2022-06-25T18:05:22.000Z,43200,Maketu,-37.7667,176.45,9.86,9.16,9.12,10.69,1020,,,100,1.85,212,,,,,51,803,Clouds,broken clouds,04n,Maketu,NZ
1656183922,2022-06-25T19:05:22.000Z,43200,Maketu,-37.7667,176.45,9.48,8.7,7.56,10.57,1020,,,100,1.87,211,,,,,11,801,Clouds,few clouds,02n,Maketu,NZ
1656187521,2022-06-25T20:05:21.000Z,43200,Maketu,-37.7667,176.45,9.76,8.75,8.67,11.12,1021,,,100,2.2,211,,,,,22,801,Clouds,few clouds,02d,Maketu,NZ
1656191122,2022-06-25T21:05:22.000Z,43200,Maketu,-37.7667,176.45,11.03,10.8,10.34,12.79,1021,,,100,2.26,216,,,,,48,802,Clouds,scattered clouds,03d,Maketu,NZ
1656194721,2022-06-25T22:05:21.000Z,43200,Maketu,-37.7667,176.45,12.71,12.65,12.56,13.01,1021,,,100,2.16,220,,,,,61,803,Clouds,broken clouds,04d,Maketu,NZ
1656198321,2022-06-25T23:05:21.000Z,43200,Maketu,-37.7667,176.45,14.77,14.91,13.56,15.9,1021,,,100,2.15,230,,,,,69,803,Clouds,broken clouds,04d,Maketu,NZ
1656201920,2022-06-26T00:05:20.000Z,43200,Maketu,-37.7667,176.45,15.26,15.03,14.57,17.01,1020,,,84,2.23,250,,,,,74,501,Rain,moderate rain,10d,Maketu,NZ
1656205521,2022-06-26T01:05:21.000Z,43200,Maketu,-37.7667,176.45,15.95,15.53,15.13,17.79,1019,,,74,2.16,270,,,,,98,804,Clouds,overcast clouds,04d,Maketu,NZ
1656209122,2022-06-26T02:05:22.000Z,43200,Maketu,-37.7667,176.45,15.59,15.14,15.23,16.68,1019,,,74,2.63,282,,,,,94,804,Clouds,overcast clouds,04d,Maketu,NZ
1656212720,2022-06-26T03:05:20.000Z,43200,Maketu,-37.7667,176.45,15.97,15.61,15.69,16.14,1019,,,76,3.34,262,,,,,84,803,Clouds,broken clouds,04d,Maketu,NZ
1656216322,2022-06-26T04:05:22.000Z,43200,Maketu,-37.7667,176.45,16.09,15.74,15.23,17.23,1019,,,76,4.14,242,,,,,67,803,Clouds,broken clouds,04d,Maketu,NZ
1656219922,2022-06-26T05:05:22.000Z,43200,Maketu,-37.7667,176.45,14.85,14.45,14.12,15.57,1020,,,79,3.58,245,,,,,56,803,Clouds,broken clouds,04n,Maketu,NZ
1656223521,2022-06-26T06:05:21.000Z,43200,Maketu,-37.7667,176.45,12.82,12.35,12.45,13.92,1020,,,84,3.07,238,,,,,47,802,Clouds,scattered clouds,03n,Maketu,NZ
1656227122,2022-06-26T07:05:22.000Z,43200,Maketu,-37.7667,176.45,11.98,11.64,10.79,13.36,1021,,,92,2.81,231,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656230723,2022-06-26T08:05:23.000Z,43200,Maketu,-37.7667,176.45,10.5,10.06,9.67,12.25,1021,,,94,3.09,233,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656234322,2022-06-26T09:05:22.000Z,43200,Maketu,-37.7667,176.45,10.04,9.61,9.67,11.14,1021,,,96,3.26,232,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656237922,2022-06-26T10:05:22.000Z,43200,Maketu,-37.7667,176.45,9.12,7.22,8.75,10.23,1021,,,97,3.41,229,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656241525,2022-06-26T11:05:25.000Z,43200,Maketu,-37.7667,176.45,9.2,7.34,8.75,10.59,1022,,,100,3.37,228,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656245120,2022-06-26T12:05:20.000Z,43200,Maketu,-37.7667,176.45,10.02,9.69,9.02,10.57,1022,,,100,3.26,229,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656248722,2022-06-26T13:05:22.000Z,43200,Maketu,-37.7667,176.45,10.57,10.16,9.02,10.98,1021,,,95,3.02,223,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656252324,2022-06-26T14:05:24.000Z,43200,Maketu,-37.7667,176.45,10.57,10.01,9.47,10.98,1021,,,89,2.9,220,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656255920,2022-06-26T15:05:20.000Z,43200,Maketu,-37.7667,176.45,11.03,10.3,8.92,11.53,1022,,,81,2.98,220,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656259521,2022-06-26T16:05:21.000Z,43200,Maketu,-37.7667,176.45,10.42,9.61,9.12,10.98,1021,,,80,3.05,219,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656263122,2022-06-26T17:05:22.000Z,43200,Maketu,-37.7667,176.45,10.03,9.18,8.56,10.42,1021,,,80,2.99,220,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656266721,2022-06-26T18:05:21.000Z,43200,Maketu,-37.7667,176.45,9.56,7.87,8.01,10.13,1022,,,83,3.2,221,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656270322,2022-06-26T19:05:22.000Z,43200,Maketu,-37.7667,176.45,8.95,7.14,6.9,10.03,1022,,,86,3.18,218,,,,,0,800,Clear,clear sky,01n,Maketu,NZ
1656273921,2022-06-26T20:05:21.000Z,43200,Maketu,-37.7667,176.45,7.58,5.64,6.34,10.03,1022,,,91,2.95,218,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656277521,2022-06-26T21:05:21.000Z,43200,Maketu,-37.7667,176.45,9.75,8.24,8.56,12.23,1022,,,94,2.95,224,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656281121,2022-06-26T22:05:21.000Z,43200,Maketu,-37.7667,176.45,11.75,11.23,11.53,13.36,1023,,,86,3.12,230,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656284722,2022-06-26T23:05:22.000Z,43200,Maketu,-37.7667,176.45,13.83,13.15,13.2,16.12,1022,,,72,3.22,228,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656288322,2022-06-27T00:05:22.000Z,43200,Maketu,-37.7667,176.45,14.27,13.5,13.75,16.68,1021,,,67,3.19,243,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656291921,2022-06-27T01:05:21.000Z,43200,Maketu,-37.7667,176.45,14.72,13.89,14.12,15.13,1020,,,63,4.06,256,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656295522,2022-06-27T02:05:22.000Z,43200,Maketu,-37.7667,176.45,15.05,14.23,14.12,16.68,1019,,,62,3.98,249,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656299121,2022-06-27T03:05:21.000Z,43200,Maketu,-37.7667,176.45,15.05,14.2,14.12,16.68,1020,,,61,4.38,253,,,,,1,800,Clear,clear sky,01d,Maketu,NZ
1656302721,2022-06-27T04:05:21.000Z,43200,Maketu,-37.7667,176.45,14.48,13.6,14.12,15.57,1020,,,62,4.06,250,,,,,1,800,Clear,clear sky,01d,Maketu,NZ
1656306321,2022-06-27T05:05:21.000Z,43200,Maketu,-37.7667,176.45,12.63,11.75,12.45,12.91,1020,,,69,3.64,253,,,,,2,800,Clear,clear sky,01n,Maketu,NZ
1656309920,2022-06-27T06:05:20.000Z,43200,Maketu,-37.7667,176.45,10.7,9.81,9.67,12.23,1020,,,76,3.63,245,,,,,4,800,Clear,clear sky,01n,Maketu,NZ
1656313521,2022-06-27T07:05:21.000Z,43200,Maketu,-37.7667,176.45,8.72,6.56,8.2,11.14,1020,,,86,3.74,239,,,,,96,804,Clouds,overcast clouds,04n,Maketu,NZ
1656317122,2022-06-27T08:05:22.000Z,43200,Maketu,-37.7667,176.45,7.91,5.6,7.45,10.03,1021,,,91,3.69,234,,,,,81,803,Clouds,broken clouds,04n,Maketu,NZ
1656320721,2022-06-27T09:05:21.000Z,43200,Maketu,-37.7667,176.45,7.42,5.29,6.34,10.03,1020,,,89,3.19,226,,,,,87,804,Clouds,overcast clouds,04n,Maketu,NZ
1656324322,2022-06-27T10:05:22.000Z,43200,Maketu,-37.7667,176.45,7.05,4.74,5.79,9.47,1021,,,83,3.36,237,,,,,91,804,Clouds,overcast clouds,04n,Maketu,NZ
1656327922,2022-06-27T11:05:22.000Z,43200,Maketu,-37.7667,176.45,6.34,3.99,5.79,9.47,1021,,,94,3.19,231,,,,,92,804,Clouds,overcast clouds,04n,Maketu,NZ
1656331522,2022-06-27T12:05:22.000Z,43200,Maketu,-37.7667,176.45,6.21,3.99,5.79,7.81,1021,,,96,2.95,227,,,,,94,804,Clouds,overcast clouds,04n,Maketu,NZ
1656335122,2022-06-27T13:05:22.000Z,43200,Maketu,-37.7667,176.45,6.72,4.63,6.12,7.81,1020,,,84,2.92,220,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656338722,2022-06-27T14:05:22.000Z,43200,Maketu,-37.7667,176.45,6.49,4.5,5.79,7.81,1020,,,98,2.71,216,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656342321,2022-06-27T15:05:21.000Z,43200,Maketu,-37.7667,176.45,6.52,4.79,5.79,7.25,1020,,,97,2.39,226,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656345922,2022-06-27T16:05:22.000Z,43200,Maketu,-37.7667,176.45,6.16,4.55,5.98,6.7,1020,,,96,2.18,218,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656349522,2022-06-27T17:05:22.000Z,43200,Maketu,-37.7667,176.45,6,4.56,5.98,7.25,1020,,,98,1.97,225,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656353121,2022-06-27T18:05:21.000Z,43200,Maketu,-37.7667,176.45,6.53,5.22,6.53,7.25,1020,,,97,1.93,208,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656356721,2022-06-27T19:05:21.000Z,43200,Maketu,-37.7667,176.45,6,4.95,5.98,7.25,1021,,,97,1.61,199,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656360321,2022-06-27T20:05:21.000Z,43200,Maketu,-37.7667,176.45,6,6,5.98,7.25,1020,,,98,1.27,196,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656363921,2022-06-27T21:05:21.000Z,43200,Maketu,-37.7667,176.45,7.65,7.65,6.9,8.34,1021,,,100,0.56,225,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656367521,2022-06-27T22:05:21.000Z,43200,Maketu,-37.7667,176.45,10.23,9.89,9.02,12.79,1020,,,99,1.2,175,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656371121,2022-06-27T23:05:21.000Z,43200,Maketu,-37.7667,176.45,11.33,11,10.13,11.68,1021,,,95,0.08,137,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656374720,2022-06-28T00:05:20.000Z,43200,Maketu,-37.7667,176.45,12.07,11.66,10.69,12.79,1020,,,89,0.86,343,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656378321,2022-06-28T01:05:21.000Z,43200,Maketu,-37.7667,176.45,12.34,11.93,11.24,13.9,1019,,,88,1.24,358,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656381922,2022-06-28T02:05:22.000Z,43200,Maketu,-37.7667,176.45,12.66,12.25,12.09,15.01,1019,,,87,1.64,356,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656385521,2022-06-28T03:05:21.000Z,43200,Maketu,-37.7667,176.45,12.47,11.97,12.09,14.12,1018,,,84,1.51,11,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656389122,2022-06-28T04:05:22.000Z,43200,Maketu,-37.7667,176.45,12.75,12.06,12.64,13.46,1019,,,76,1.71,7,,,,,100,804,Clouds,overcast clouds,04d,Maketu,NZ
1656392721,2022-06-28T05:05:21.000Z,43200,Maketu,-37.7667,176.45,10.83,10.11,10.42,12.35,1019,,,82,0.78,23,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656396321,2022-06-28T06:05:21.000Z,43200,Maketu,-37.7667,176.45,8.76,8.76,8.2,10.59,1019,,,90,0.37,74,,,,,100,804,Clouds,overcast clouds,04n,Maketu,NZ
1656399922,2022-06-28T07:05:22.000Z,43200,Maketu,-37.7667,176.45,7.77,7.77,7.09,10.03,1019,,,95,0.84,219,,,,,29,802,Clouds,scattered clouds,03n,Maketu,NZ
1656403524,2022-06-28T08:05:24.000Z,43200,Maketu,-37.7667,176.45,7.4,6.67,6.9,8.92,1019,,,97,1.51,157,,,,,18,801,Clouds,few clouds,02n,Maketu,NZ
1656407121,2022-06-28T09:05:21.000Z,43200,Maketu,-37.7667,176.45,6.84,5.74,6.24,8.36,1019,,,98,1.77,165,,,,,44,802,Clouds,scattered clouds,03n,Maketu,NZ
1656410721,2022-06-28T10:05:21.000Z,43200,Maketu,-37.7667,176.45,6.57,4.81,6.34,7.81,1019,,,99,2.44,190,,,,,58,803,Clouds,broken clouds,04n,Maketu,NZ
1656414322,2022-06-28T11:05:22.000Z,43200,Maketu,-37.7667,176.45,7.63,5.56,6.34,7.81,1018,,,100,3.17,165,,,,,65,803,Clouds,broken clouds,04n,Maketu,NZ
1656417921,2022-06-28T12:05:21.000Z,43200,Maketu,-37.7667,176.45,7.78,6.29,6.24,8.36,1018,,,100,2.38,137,,,,,57,803,Clouds,broken clouds,04n,Maketu,NZ
1656421522,2022-06-28T13:05:22.000Z,43200,Maketu,-37.7667,176.45,8.4,6.81,7.35,8.92,1017,,,100,2.67,139,,,,,69,803,Clouds,broken clouds,04n,Maketu,NZ
1656425122,2022-06-28T14:05:22.000Z,43200,Maketu,-37.7667,176.45,8.7,7.65,7.91,8.92,1017,,,100,2.03,141,,,,,70,803,Clouds,broken clouds,04n,Maketu,NZ
1656428722,2022-06-28T15:05:22.000Z,43200,Maketu,-37.7667,176.45,9.19,7.99,8.01,9.47,1017,,,100,2.32,133,,,,,80,803,Clouds,broken clouds,04n,Maketu,NZ
1656432324,2022-06-28T16:05:24.000Z,43200,Maketu,-37.7667,176.45,9.62,8.38,8.56,9.86,1016,,,100,2.49,138,,,,,85,501,Rain,moderate rain,10n,Maketu,NZ
1656435922,2022-06-28T17:05:22.000Z,43200,Maketu,-37.7667,176.45,9.75,8.34,8.56,10.03,1015,,,100,2.78,147,,,,,88,501,Rain,moderate rain,10n,Maketu,NZ
1656439521,2022-06-28T18:05:21.000Z,43200,Maketu,-37.7667,176.45,9.76,8.06,9.12,10.01,1015,,,100,3.29,121,,,,,96,501,Rain,moderate rain,10n,Maketu,NZ
1656443122,2022-06-28T19:05:22.000Z,43200,Maketu,-37.7667,176.45,10.18,9.86,9.12,10.42,1015,,,100,2.57,122,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656446721,2022-06-28T20:05:21.000Z,43200,Maketu,-37.7667,176.45,10.63,10.33,9.12,10.98,1015,,,99,2.63,128,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656450321,2022-06-28T21:05:21.000Z,43200,Maketu,-37.7667,176.45,10.74,10.43,9.57,10.98,1015,,,98,3.04,147,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656453922,2022-06-28T22:05:22.000Z,43200,Maketu,-37.7667,176.45,11.16,10.84,10.13,11.53,1015,,,96,3.07,111,,,,,100,500,Rain,light rain,10d,Maketu,NZ
1656457521,2022-06-28T23:05:21.000Z,43200,Maketu,-37.7667,176.45,11.8,11.49,10.69,12.09,1014,,,94,2.96,127,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656461120,2022-06-29T00:05:20.000Z,43200,Maketu,-37.7667,176.45,12.5,12.23,11.24,12.79,1012,,,93,3.53,141,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656464723,2022-06-29T01:05:23.000Z,43200,Maketu,-37.7667,176.45,12.5,12.18,11.7,12.79,1011,,,91,3.7,105,,,,,100,500,Rain,light rain,10d,Maketu,NZ
1656468322,2022-06-29T02:05:22.000Z,43200,Maketu,-37.7667,176.45,12.05,11.71,11.7,12.23,1010,,,92,3.79,128,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656471921,2022-06-29T03:05:21.000Z,43200,Maketu,-37.7667,176.45,11.99,11.75,11.34,12.23,1010,,,96,2.19,138,,,,,100,500,Rain,light rain,10d,Maketu,NZ
1656475522,2022-06-29T04:05:22.000Z,43200,Maketu,-37.7667,176.45,11.85,11.68,10.79,12.09,1009,,,99,3.57,156,,,,,100,501,Rain,moderate rain,10d,Maketu,NZ
1656479121,2022-06-29T05:05:21.000Z,43200,Maketu,-37.7667,176.45,11.8,11.65,10.79,12.09,1008,,,100,3.55,157,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656482722,2022-06-29T06:05:22.000Z,43200,Maketu,-37.7667,176.45,11.29,11.09,10.23,11.53,1008,,,100,5.98,162,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656486322,2022-06-29T07:05:22.000Z,43200,Maketu,-37.7667,176.45,11.16,10.94,10.13,11.53,1007,,,100,5.7,165,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656489921,2022-06-29T08:05:21.000Z,43200,Maketu,-37.7667,176.45,10.8,10.55,10.13,10.98,1008,,,100,6.39,154,,,,,100,501,Rain,moderate rain,10n,Maketu,NZ
1656493521,2022-06-29T09:05:21.000Z,43200,Maketu,-37.7667,176.45,10.8,10.55,10.13,10.98,1008,,,100,6.11,163,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656497121,2022-06-29T10:05:21.000Z,43200,Maketu,-37.7667,176.45,11.12,10.9,10.03,11.53,1007,,,100,6.55,168,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656500721,2022-06-29T11:05:21.000Z,43200,Maketu,-37.7667,176.45,11.12,10.9,9.57,11.53,1007,,,100,6.23,171,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656504321,2022-06-29T12:05:21.000Z,43200,Maketu,-37.7667,176.45,11.16,10.94,10.13,11.53,1006,,,100,5.57,173,,,,,100,500,Rain,light rain,10n,Maketu,NZ
1656507922,2022-06-29T13:05:22.000Z,43200,Maketu,-37.7667,176.45,11.1,10.85,9.67,11.53,1006,,,99,5.37,181,,,,,95,500,Rain,light rain,10n,Maketu,NZ
1656511522,2022-06-29T14:05:22.000Z,43200,Maketu,-37.7667,176.45,11.21,10.97,10.23,11.53,1006,,,99,4.89,180,,,,,98,501,Rain,moderate rain,10n,Maketu,NZ
1656515121,2022-06-29T15:05:21.000Z,43200,Maketu,-37.7667,176.45,11.21,10.84,10.23,11.53,1006,,,94,4.2,192,,,,,99,500,Rain,light rain,10n,Maketu,NZ
1656518721,2022-06-29T16:05:21.000Z,43200,Maketu,-37.7667,176.45,11.4,10.95,10.69,11.7,1006,,,90,3.94,197,,,,,99,500,Rain,light rain,10n,Maketu,NZ
1656522321,2022-06-29T17:05:21.000Z,43200,Maketu,-37.7667,176.45,11.88,11.24,9.67,12.64,1006,,,81,3.94,211,,,,,99,804,Clouds,overcast clouds,04n,Maketu,NZ
1656525920,2022-06-29T18:05:20.000Z,43200,Maketu,-37.7667,176.45,11.43,10.67,9.67,12.09,1007,,,78,3.84,206,,,,,99,804,Clouds,overcast clouds,04n,Maketu,NZ
1656529522,2022-06-29T19:05:22.000Z,43200,Maketu,-37.7667,176.45,11.58,10.78,10.23,12.09,1007,,,76,3.86,194,,,,,97,804,Clouds,overcast clouds,04n,Maketu,NZ
1656533121,2022-06-29T20:05:21.000Z,43200,Maketu,-37.7667,176.45,11.25,10.39,10.13,11.7,1008,,,75,3.81,198,,,,,94,804,Clouds,overcast clouds,04d,Maketu,NZ
1656536721,2022-06-29T21:05:21.000Z,43200,Maketu,-37.7667,176.45,12.56,11.78,10.69,13.34,1008,,,73,3.73,208,,,,,66,803,Clouds,broken clouds,04d,Maketu,NZ
1656540321,2022-06-29T22:05:21.000Z,43200,Maketu,-37.7667,176.45,13.24,12.5,12.35,13.92,1009,,,72,3.57,222,,,,,50,802,Clouds,scattered clouds,03d,Maketu,NZ
1656543921,2022-06-29T23:05:21.000Z,43200,Maketu,-37.7667,176.45,14.36,13.6,12.35,15.57,1009,,,67,3.68,220,,,,,40,802,Clouds,scattered clouds,03d,Maketu,NZ
1656547520,2022-06-30T00:05:20.000Z,43200,Maketu,-37.7667,176.45,15.05,14.26,13.46,16.68,1008,,,63,3.56,218,,,,,33,802,Clouds,scattered clouds,03d,Maketu,NZ
1656551122,2022-06-30T01:05:22.000Z,43200,Maketu,-37.7667,176.45,15.69,14.96,13.46,16.12,1007,,,63,3.11,229,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656554721,2022-06-30T02:05:21.000Z,43200,Maketu,-37.7667,176.45,16.02,15.27,13.01,17.23,1007,,,61,3,248,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656558321,2022-06-30T03:05:21.000Z,43200,Maketu,-37.7667,176.45,15.79,15.07,14.12,16.68,1007,,,63,3.43,250,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656561922,2022-06-30T04:05:22.000Z,43200,Maketu,-37.7667,176.45,14.97,14.22,14.12,16.12,1008,,,65,5.54,253,,,,,0,800,Clear,clear sky,01d,Maketu,NZ
1656565523,2022-06-30T05:05:23.000Z,43200,Maketu,-37.7667,176.45,13.59,12.81,12.45,13.9,1008,,,69,5.23,250,,,,,3,800,Clear,clear sky,01n,Maketu,NZ
